SubjectID,Test,Accuracy,Trial Number,Skiped,Time
A5K3O,vertical,0.01517048,1,False,02:26:52_11/19/2021
A5K3O,vertical,0.07584838,2,False,02:27:02_11/19/2021
A5K3O,vertical,-0.1266779,3,False,02:27:20_11/19/2021
A5K3O,vertical,-0.1866338,4,False,02:27:25_11/19/2021
A5K3O,vertical,-0.08482703,5,False,02:27:35_11/19/2021
A5K3O,vertical,-0.05339686,6,False,02:27:41_11/19/2021
A5K3O,vertical,0.006837153,7,False,02:27:53_11/19/2021
A5K3O,vertical,0.001181135,8,False,02:28:03_11/19/2021
A5K3O,vertical,-0.02985006,9,False,02:28:09_11/19/2021
A5K3O,vertical,0.009253826,10,False,02:28:16_11/19/2021
A5K3O,vertical,0.04795255,11,False,02:28:25_11/19/2021
A5K3O,vertical,-0.03111262,12,False,02:28:33_11/19/2021
A5K3O,vertical,-0.04361515,13,False,02:28:39_11/19/2021
A5K3O,vertical,-0.06674083,14,False,02:28:46_11/19/2021
A5K3O,vertical,-0.0625153,15,False,02:28:53_11/19/2021
A5K3O,vertical,-0.08321144,16,False,02:29:00_11/19/2021
A5K3O,vertical,11.79369,17,False,02:29:00_11/19/2021
A5K3O,vertical,-0.06394705,18,False,02:29:13_11/19/2021
A5K3O,vertical,-0.05426264,19,False,02:29:17_11/19/2021
A5K3O,vertical,3.789485,20,False,02:29:17_11/19/2021
A5K3O,tangential,25.12247,1,False,02:29:18_11/19/2021
A5K3O,tangential,-14.2952,2,False,02:29:18_11/19/2021
A5K3O,tangential,-0.412262,3,False,02:29:30_11/19/2021
A5K3O,tangential,0.1964409,4,False,02:29:38_11/19/2021
A5K3O,tangential,-0.3041382,5,False,02:29:51_11/19/2021
A5K3O,tangential,-0.03997803,6,False,02:29:59_11/19/2021
A5K3O,tangential,0.0460237,7,False,02:30:05_11/19/2021
A5K3O,tangential,0.6709217,8,False,02:30:12_11/19/2021
A5K3O,tangential,-0.5979004,9,False,02:30:19_11/19/2021
A5K3O,tangential,0.1688396,10,False,02:30:25_11/19/2021
A5K3O,tangential,-0.2174988,11,False,02:30:31_11/19/2021
A5K3O,tangential,0.1543119,12,False,02:30:36_11/19/2021
A5K3O,tangential,-0.4927979,13,False,02:30:46_11/19/2021
A5K3O,tangential,0.7682133,14,False,02:30:53_11/19/2021
A5K3O,tangential,0.02491379,15,False,02:31:05_11/19/2021
A5K3O,tangential,-27.58292,16,False,02:31:06_11/19/2021
A5K3O,tangential,-22.58362,17,False,02:31:06_11/19/2021
A5K3O,tangential,1.483791,18,False,02:31:06_11/19/2021
A5K3O,tangential,33.28955,19,False,02:31:07_11/19/2021
A5K3O,tangential,-36.73438,20,False,02:31:07_11/19/2021

